station_id,time_of_day,day_of_week,is_holiday,weather,nearby_events,temperature,platform_capacity,crowd_level
20,2,2,0,Rainy,2,25.1,700,High
1,3,5,1,Sunny,1,29.3,900,High
3,4,1,0,Rainy,0,35.9,900,High
6,0,0,0,Sunny,0,30.0,900,Medium
5,3,4,0,Sunny,0,27.8,900,High
5,11,5,0,Cloudy,0,22.4,700,Medium
1,23,0,0,Sunny,1,32.8,300,Low
17,9,5,0,Sunny,0,26.1,300,Medium
19,22,4,0,Rainy,0,30.6,900,Medium
14,20,3,0,Sunny,0,28.2,900,Low
12,19,4,0,Cloudy,0,34.2,300,Low
10,23,4,0,Sunny,0,29.2,500,Low
20,12,4,0,Sunny,0,29.7,900,Medium
18,22,5,0,Sunny,1,32.4,300,Medium
11,13,2,0,Sunny,0,40.5,500,Low
2,22,4,0,Sunny,3,34.4,300,Medium
18,4,1,1,Sunny,0,29.6,500,High
7,3,1,1,Cloudy,0,30.0,700,High
15,13,0,0,Cloudy,0,27.4,500,Low
11,9,2,0,Sunny,1,25.3,900,High
18,16,0,0,Sunny,0,27.2,500,Low
12,9,1,0,Sunny,0,26.1,500,Medium
6,6,6,0,Cloudy,0,33.3,900,High
20,15,1,0,Cloudy,0,24.6,700,Low
13,0,3,1,Sunny,1,36.7,500,High
20,16,4,0,Rainy,1,33.8,700,Medium
16,20,6,0,Sunny,0,30.1,300,Low
18,8,1,0,Sunny,0,30.0,300,Medium
10,5,5,0,Sunny,0,27.2,900,High
8,18,5,0,Sunny,1,31.4,700,Low
18,12,0,0,Sunny,1,35.4,900,Medium
1,2,6,0,Sunny,0,26.5,900,High
8,6,0,0,Rainy,0,22.3,500,High
6,21,4,0,Sunny,0,33.5,300,Low
5,8,4,0,Sunny,1,31.6,900,High
15,21,3,0,Sunny,1,24.4,500,Low
15,4,2,0,Sunny,0,26.3,500,Medium
2,9,0,0,Sunny,1,25.7,700,High
1,22,4,0,Sunny,1,26.4,300,Low
11,16,0,0,Sunny,1,28.4,700,Low
10,11,4,0,Sunny,0,28.7,700,Medium
18,22,1,0,Sunny,0,26.7,900,Low
18,15,0,0,Sunny,0,26.2,700,Low
17,2,1,1,Rainy,1,28.9,900,High
8,21,0,0,Rainy,0,30.8,700,Low
15,8,2,0,Sunny,0,28.4,500,Medium
8,14,3,0,Sunny,0,35.8,300,Low
17,4,5,0,Sunny,0,32.5,300,High
12,22,5,0,Sunny,0,22.0,300,Low
8,12,5,0,Sunny,0,32.6,500,Medium
14,13,1,0,Sunny,1,33.0,500,Medium
4,19,6,0,Sunny,0,27.8,700,Low
1,14,4,1,Cloudy,1,22.5,700,High
1,15,5,0,Sunny,0,30.0,700,Low
19,22,2,0,Sunny,0,30.0,700,Low
16,12,5,0,Sunny,0,24.4,300,Medium
14,16,0,0,Cloudy,0,22.7,700,Low
16,22,1,0,Rainy,0,29.6,500,Low
5,7,6,0,Sunny,1,28.8,500,High
9,20,0,0,Cloudy,0,27.9,500,Low
2,1,6,0,Sunny,0,29.6,900,Medium
18,4,0,0,Cloudy,0,24.5,900,Medium
6,5,0,0,Cloudy,0,27.8,900,High
9,11,3,0,Sunny,0,32.7,700,Medium
1,17,3,0,Rainy,0,28.3,300,Low
9,21,4,0,Sunny,0,21.6,300,Low
16,21,1,1,Sunny,1,27.6,700,High
13,0,2,0,Sunny,1,24.6,700,Medium
9,16,2,0,Rainy,0,31.3,900,Low
13,10,2,0,Sunny,1,31.6,500,Medium
9,9,0,0,Sunny,0,21.7,500,Medium
11,18,3,0,Rainy,0,33.8,900,Low
4,13,1,0,Sunny,0,24.4,900,Low
2,9,0,0,Sunny,1,37.8,300,Medium
6,14,6,0,Sunny,0,29.8,900,Medium
14,18,3,0,Sunny,1,23.8,500,Low
4,3,3,0,Sunny,0,24.3,500,Medium
6,1,5,0,Sunny,1,31.7,700,High
19,8,5,0,Cloudy,1,28.0,300,High
6,9,1,0,Rainy,0,29.5,700,High
2,10,6,0,Sunny,0,38.1,300,Medium
18,13,1,0,Sunny,2,26.5,700,Medium
13,6,1,0,Sunny,0,30.3,300,Medium
9,22,0,0,Rainy,0,37.1,900,Medium
19,14,4,0,Sunny,1,31.4,500,Medium
13,21,1,0,Sunny,0,22.0,900,Low
11,18,5,0,Cloudy,1,32.5,300,Low
1,21,4,0,Sunny,1,24.2,300,Low
7,14,0,0,Sunny,0,37.0,700,Low
15,23,4,0,Cloudy,0,25.9,300,Low
1,7,2,0,Rainy,0,44.8,900,High
12,10,6,1,Sunny,0,37.3,300,High
7,8,4,0,Rainy,0,26.0,300,High
15,14,1,0,Sunny,0,30.1,700,Low
19,0,0,1,Rainy,0,33.8,300,High
1,0,6,0,Sunny,0,33.9,700,Medium
17,18,1,0,Cloudy,1,32.2,500,Low
17,2,6,0,Cloudy,0,36.3,700,High
3,9,5,0,Cloudy,0,29.4,300,Medium
12,7,2,0,Cloudy,0,28.2,500,High
6,14,5,0,Sunny,2,28.3,300,Medium
11,9,1,0,Sunny,2,34.3,700,High
3,0,1,0,Sunny,0,31.8,900,Medium
8,17,1,0,Rainy,0,31.5,500,Low
14,1,3,0,Cloudy,0,34.0,900,Medium
14,18,2,0,Sunny,0,19.7,900,Low
10,12,6,0,Cloudy,0,31.6,500,Medium
2,21,1,0,Cloudy,0,31.1,900,Low
14,0,1,0,Cloudy,0,38.3,900,Medium
9,1,6,0,Cloudy,0,22.4,900,Medium
3,15,5,0,Sunny,0,37.8,900,Low
8,14,5,0,Sunny,0,30.4,500,Low
16,12,1,0,Sunny,2,32.4,300,Medium
2,15,0,0,Sunny,0,38.4,900,Low
6,16,3,1,Rainy,0,32.8,500,High
12,20,5,0,Cloudy,0,32.0,500,Low
5,6,0,0,Cloudy,1,31.2,500,High
2,23,3,0,Rainy,0,27.6,500,Medium
16,16,1,0,Sunny,1,29.9,700,Low
5,6,2,0,Sunny,0,26.4,300,Medium
15,12,4,0,Sunny,0,29.8,300,Medium
12,4,4,0,Sunny,0,18.3,900,High
4,16,1,1,Sunny,0,32.1,500,Medium
15,2,5,0,Sunny,0,29.4,700,Medium
11,6,0,0,Sunny,0,28.3,500,Medium
16,16,2,0,Sunny,1,31.1,900,Low
6,6,6,1,Rainy,1,22.8,300,High
14,20,3,0,Sunny,0,39.6,900,Low
18,0,1,0,Sunny,0,29.5,900,Medium
12,16,2,0,Sunny,0,29.3,900,Low
11,16,2,0,Cloudy,0,25.2,900,Low
13,10,5,0,Sunny,0,30.1,900,High
11,2,3,0,Sunny,1,36.9,900,High
16,14,2,0,Rainy,0,35.2,900,Medium
15,20,5,0,Sunny,1,34.3,300,Low
15,10,0,0,Cloudy,0,32.7,300,Medium
4,15,5,0,Sunny,1,28.2,500,Low
11,21,0,0,Sunny,0,22.7,500,Low
19,8,0,0,Sunny,0,29.0,700,Medium
15,23,6,0,Rainy,0,28.8,700,Medium
4,23,6,0,Sunny,0,35.2,300,Low
13,0,2,0,Sunny,0,31.5,300,Low
19,21,5,0,Sunny,2,38.1,700,Medium
2,15,6,0,Sunny,1,36.0,300,Low
14,8,0,0,Sunny,0,27.7,700,Medium
4,18,6,0,Rainy,0,21.0,500,Low
16,11,3,0,Rainy,0,36.9,300,Medium
20,18,2,0,Sunny,1,36.8,300,Low
14,21,5,0,Sunny,1,23.2,700,Medium
15,8,5,0,Rainy,0,37.5,900,High
3,6,4,0,Sunny,0,31.9,900,High
8,13,5,0,Sunny,0,30.8,500,Low
16,18,2,0,Sunny,2,38.1,300,Low
10,18,3,0,Rainy,2,36.7,300,Medium
4,1,5,1,Cloudy,1,33.3,700,High
18,8,4,0,Rainy,0,32.4,900,High
2,12,2,0,Sunny,0,33.1,900,Medium
17,14,0,0,Sunny,1,28.0,500,Low
13,2,1,0,Cloudy,2,29.7,900,High
4,10,1,1,Sunny,0,25.5,900,High
11,20,0,0,Cloudy,0,28.3,900,Low
7,13,6,0,Cloudy,0,28.2,700,Medium
12,7,5,0,Sunny,0,26.8,900,High
10,17,1,0,Cloudy,0,30.7,500,Low
7,18,6,0,Sunny,0,28.4,900,Low
13,15,1,0,Cloudy,0,32.5,500,Low
7,1,0,0,Sunny,0,21.9,700,Medium
17,7,5,0,Sunny,0,29.4,700,High
10,21,5,0,Rainy,2,30.7,500,High
10,5,6,0,Rainy,0,28.4,700,High
4,11,0,0,Sunny,0,29.1,300,Low
20,14,6,0,Sunny,0,22.1,300,Low
4,7,5,0,Sunny,0,31.8,300,High
7,3,5,0,Sunny,0,33.2,300,Medium
1,14,2,0,Sunny,1,32.5,300,Low
12,19,6,0,Sunny,1,35.2,700,Low
13,16,2,1,Sunny,0,31.0,500,Medium
10,12,0,0,Sunny,0,32.4,700,Low
15,17,3,0,Sunny,0,30.8,900,Low
13,1,1,0,Sunny,0,33.4,300,Medium
9,12,2,0,Sunny,0,22.1,300,Low
9,12,1,0,Cloudy,0,25.5,700,Low
15,21,4,0,Sunny,0,37.9,900,Low
10,14,0,0,Cloudy,0,17.7,700,Low
10,19,3,1,Rainy,1,29.3,500,High
8,9,4,0,Rainy,0,35.9,300,High
16,2,4,0,Rainy,0,29.5,700,High
17,18,5,0,Cloudy,1,28.0,500,Low
5,2,4,0,Sunny,0,30.6,300,Medium
4,21,0,0,Sunny,0,28.2,300,Low
18,13,2,0,Rainy,0,30.2,300,Medium
19,7,0,0,Sunny,0,26.6,900,High
4,22,2,1,Cloudy,2,35.5,700,High
7,3,4,0,Sunny,0,37.1,300,Medium
10,19,4,0,Rainy,0,29.3,300,Low
18,10,3,0,Sunny,0,23.1,500,Medium
19,10,2,0,Sunny,1,27.4,700,High
4,10,4,0,Sunny,0,29.1,500,Medium
10,1,5,0,Rainy,0,32.5,700,High
1,16,1,0,Cloudy,1,25.0,300,Low
18,8,3,0,Sunny,0,26.2,900,High
5,1,0,0,Cloudy,0,32.6,500,Medium
15,23,3,0,Sunny,0,34.7,900,Medium
17,14,1,0,Sunny,1,26.9,900,Medium
3,15,2,0,Sunny,0,23.3,900,Low
12,3,0,0,Sunny,0,46.4,700,Medium
2,7,0,0,Sunny,1,33.9,700,High
1,8,2,0,Sunny,0,28.7,900,High
17,4,6,0,Rainy,0,34.3,300,High
16,15,6,0,Rainy,0,29.4,300,Medium
5,12,3,0,Sunny,1,34.3,900,Medium
15,6,4,0,Sunny,0,30.8,500,High
3,19,6,0,Sunny,0,30.5,500,Low
7,16,3,0,Sunny,1,29.4,700,Low
11,2,6,0,Sunny,0,22.8,500,Medium
10,4,1,0,Sunny,0,39.7,300,Medium
9,18,5,0,Cloudy,0,25.3,900,Low
14,11,4,0,Cloudy,0,23.2,500,Medium
13,6,3,0,Sunny,1,28.9,900,High
2,8,5,0,Sunny,0,25.2,500,High
3,5,5,0,Sunny,0,29.7,700,High
7,16,6,0,Rainy,0,33.4,300,Low
18,15,2,0,Sunny,0,35.0,700,Low
3,22,1,1,Sunny,0,34.1,900,Medium
10,2,1,0,Rainy,0,28.5,300,Medium
7,20,1,0,Sunny,2,30.2,300,Low
9,3,4,0,Sunny,0,32.0,700,High
17,9,0,0,Sunny,0,21.2,500,Medium
11,4,4,0,Sunny,1,32.9,700,High
7,20,3,0,Sunny,0,22.7,900,Low
14,21,5,0,Sunny,0,40.2,500,Low
19,9,5,0,Sunny,2,28.0,700,High
4,11,0,0,Sunny,1,29.1,700,Medium
6,9,3,0,Rainy,0,26.2,500,High
10,12,0,1,Sunny,2,26.9,500,High
7,10,5,0,Sunny,0,41.4,500,Medium
13,21,6,0,Rainy,1,34.7,700,Medium
14,15,4,0,Rainy,1,22.3,500,Medium
4,7,1,0,Cloudy,2,37.5,500,High
8,7,5,0,Sunny,1,36.0,500,High
5,7,2,0,Sunny,0,28.6,300,Medium
1,12,1,0,Rainy,0,31.5,900,Medium
4,1,5,0,Rainy,0,29.9,500,High
3,11,4,0,Sunny,0,39.9,900,Medium
9,9,0,0,Cloudy,1,26.0,500,High
8,11,6,0,Sunny,0,30.7,500,Medium
1,10,6,0,Cloudy,1,27.9,300,High
6,14,1,0,Cloudy,0,22.8,300,Low
9,15,4,0,Rainy,0,41.0,500,Medium
7,16,6,0,Cloudy,0,24.1,500,Low
4,1,6,0,Rainy,0,31.1,500,High
13,17,3,0,Sunny,1,21.3,900,Low
17,11,2,0,Sunny,1,28.0,500,Medium
2,18,1,0,Sunny,0,32.1,900,Low
5,22,0,0,Sunny,0,25.9,300,Low
12,17,6,0,Rainy,1,32.9,900,Medium
8,16,3,0,Sunny,0,28.7,500,Low
6,5,4,0,Sunny,0,35.8,300,High
8,14,6,0,Sunny,0,36.8,700,Low
18,2,2,0,Cloudy,0,27.1,300,Medium
3,5,0,0,Sunny,1,30.4,700,High
12,2,4,1,Sunny,1,30.9,900,High
3,0,4,0,Sunny,0,33.1,300,Medium
6,12,1,0,Rainy,0,30.1,300,Medium
2,20,6,0,Sunny,0,31.0,300,Low
12,13,1,0,Rainy,1,28.8,900,Medium
2,12,0,0,Sunny,0,30.6,500,Low
6,3,6,0,Sunny,1,36.5,900,High
17,6,5,0,Cloudy,0,33.2,300,High
3,21,6,0,Sunny,0,33.5,500,Low
2,9,5,0,Sunny,2,33.6,300,High
20,6,4,0,Sunny,0,29.2,300,High
8,20,1,1,Sunny,1,31.6,700,Medium
12,14,2,0,Sunny,0,24.6,300,Low
4,14,6,0,Sunny,1,36.3,900,Medium
5,3,2,0,Sunny,0,16.1,900,High
13,22,6,1,Sunny,0,29.6,900,High
15,22,4,0,Rainy,0,35.7,500,Medium
16,5,1,0,Rainy,1,23.2,700,High
10,23,0,0,Sunny,0,32.0,700,Low
16,19,0,0,Sunny,0,26.6,300,Low
12,4,0,0,Sunny,2,28.2,300,High
17,19,6,0,Sunny,2,34.7,700,Medium
16,11,6,0,Sunny,0,31.0,500,Medium
12,0,2,1,Sunny,0,19.8,900,High
8,7,1,0,Sunny,1,25.1,300,High
20,0,6,0,Sunny,0,34.9,700,Medium
3,4,1,0,Sunny,0,32.2,500,Medium
16,21,2,0,Cloudy,1,38.7,900,Low
13,5,6,0,Sunny,2,38.4,300,High
19,20,0,0,Rainy,0,28.3,900,Low
8,2,0,0,Cloudy,0,42.5,900,Medium
5,14,4,0,Sunny,1,30.1,700,Medium
20,4,5,0,Sunny,0,25.2,700,High
8,23,3,0,Sunny,0,26.8,900,Medium
12,13,5,0,Sunny,0,18.7,900,Medium
1,17,6,0,Sunny,1,38.0,300,Low
20,15,1,0,Rainy,1,38.0,500,Medium
6,5,6,0,Sunny,0,24.9,500,High
18,23,1,0,Sunny,1,28.9,900,Medium
8,13,1,0,Rainy,1,30.5,700,Medium
7,23,5,0,Rainy,0,25.2,500,Medium
1,7,3,0,Sunny,2,21.2,900,High
16,6,4,0,Rainy,0,28.9,700,High
12,7,5,0,Sunny,0,28.4,300,High
6,12,3,0,Sunny,0,28.1,500,Medium
20,5,0,0,Sunny,0,31.1,300,Medium
2,17,0,0,Sunny,1,37.1,700,Low
14,1,1,1,Cloudy,1,28.5,900,High
4,7,2,0,Sunny,1,30.9,300,High
1,10,6,0,Sunny,0,33.6,900,High
18,0,6,0,Sunny,1,32.8,500,Medium
13,21,1,0,Sunny,2,26.9,300,Low
2,5,2,0,Sunny,0,30.5,500,High
9,15,3,0,Sunny,0,32.7,500,Low
2,19,0,0,Cloudy,0,24.4,500,Low
9,11,6,0,Sunny,0,36.3,500,Medium
1,10,5,1,Sunny,0,37.2,500,High
11,9,2,0,Sunny,0,26.4,700,Medium
3,2,3,0,Sunny,0,31.0,300,Medium
20,12,0,0,Sunny,0,33.2,900,Medium
4,2,5,0,Cloudy,0,27.3,900,High
18,14,2,0,Cloudy,0,32.4,700,Low
6,15,1,0,Sunny,0,30.8,900,Low
3,12,1,0,Sunny,1,22.7,900,Medium
11,16,1,0,Cloudy,0,32.3,900,Low
15,2,6,0,Sunny,0,24.5,300,Medium
5,19,3,0,Sunny,1,34.7,900,Low
20,10,1,0,Sunny,0,26.6,300,Medium
10,20,6,0,Rainy,2,29.2,900,High
12,18,4,1,Sunny,0,36.9,900,Medium
15,21,6,1,Cloudy,0,32.5,300,Medium
17,10,0,0,Rainy,0,24.6,700,High
10,15,6,0,Sunny,1,24.9,900,Medium
6,20,3,0,Rainy,1,27.0,500,Medium
18,2,5,0,Cloudy,1,32.0,500,High
13,21,6,1,Sunny,0,31.8,700,High
3,5,1,0,Sunny,0,25.8,500,Medium
10,13,0,0,Sunny,0,24.2,300,Low
14,23,2,0,Sunny,0,31.4,900,Low
6,17,1,0,Sunny,1,29.1,900,Low
3,16,0,0,Sunny,1,40.8,900,Low
16,3,4,0,Sunny,0,30.2,900,High
7,22,2,0,Cloudy,1,39.1,500,Low
20,14,4,0,Sunny,0,24.1,500,Low
14,10,5,0,Sunny,0,22.1,500,Medium
9,2,0,0,Sunny,0,24.4,300,Medium
15,2,4,0,Sunny,1,35.9,500,High
3,15,5,0,Sunny,0,38.8,500,Low
2,4,0,0,Sunny,1,26.1,900,High
2,20,0,1,Sunny,0,27.7,500,Medium
3,9,4,0,Rainy,1,24.2,700,High
18,18,0,1,Rainy,1,20.9,700,High
14,3,1,0,Sunny,2,33.6,900,High
20,18,0,0,Rainy,0,31.1,500,Low
18,10,3,0,Rainy,0,30.1,700,High
10,1,5,0,Sunny,1,23.0,700,High
2,9,0,1,Cloudy,0,38.2,300,High
1,10,3,0,Cloudy,0,27.5,900,Medium
4,19,0,0,Sunny,2,32.7,700,Low
14,15,0,1,Sunny,0,22.7,700,Medium
1,18,4,0,Sunny,0,29.0,900,Low
14,22,1,0,Sunny,0,31.5,500,Low
16,23,5,0,Rainy,0,31.6,900,Medium
14,10,1,0,Sunny,2,30.8,300,High
20,13,2,0,Rainy,0,32.5,300,Medium
3,1,4,0,Rainy,0,24.3,300,Medium
3,22,4,0,Rainy,0,31.0,700,Medium
9,4,1,0,Rainy,0,30.6,500,High
6,4,6,0,Sunny,0,31.2,300,High
13,18,4,0,Sunny,0,30.4,900,Low
2,20,1,0,Rainy,1,23.6,300,Low
8,11,4,0,Sunny,0,23.4,700,Medium
2,17,0,0,Sunny,0,18.9,300,Low
4,3,1,0,Cloudy,2,34.1,500,High
15,21,1,0,Rainy,0,34.1,300,Low
4,16,3,0,Sunny,0,34.2,500,Low
13,9,4,0,Rainy,0,31.5,500,High
12,19,4,0,Rainy,0,19.3,900,Low
13,5,1,0,Sunny,0,24.9,500,Medium
14,13,0,0,Sunny,0,30.9,700,Low
20,10,0,0,Cloudy,0,30.7,700,Medium
18,10,5,0,Sunny,0,28.9,500,Medium
6,17,0,0,Sunny,1,31.8,500,Low
11,22,4,0,Sunny,0,30.1,300,Low
2,21,6,0,Rainy,0,30.6,300,Medium
19,17,3,0,Sunny,0,26.8,900,Low
19,23,1,0,Sunny,0,34.9,300,Low
5,22,2,0,Sunny,0,27.8,700,Low
19,10,3,0,Cloudy,0,23.3,300,Medium
2,20,6,0,Sunny,0,26.1,900,Low
10,11,2,0,Sunny,0,28.3,900,Medium
2,4,3,0,Cloudy,1,35.0,500,High
11,22,0,0,Sunny,0,29.8,900,Low
18,8,4,0,Cloudy,0,29.1,500,High
15,8,6,0,Cloudy,0,23.8,700,High
9,21,2,0,Cloudy,0,33.9,700,Low
19,9,6,0,Sunny,0,26.7,300,High
9,21,3,0,Rainy,2,29.5,900,High
3,18,4,0,Rainy,1,37.4,700,Medium
9,0,6,0,Cloudy,1,32.5,500,Medium
14,6,2,0,Sunny,0,21.9,900,High
19,3,1,0,Rainy,0,21.2,900,High
7,0,3,1,Sunny,0,29.7,500,High
16,14,1,0,Sunny,2,23.9,900,Medium
16,7,0,0,Sunny,1,33.2,900,High
1,11,1,0,Rainy,0,30.2,700,Medium
4,21,1,0,Sunny,0,30.8,500,Low
4,21,5,0,Sunny,0,26.5,700,Low
7,17,3,0,Cloudy,0,38.7,500,Low
8,14,0,0,Sunny,0,44.2,300,Low
17,16,1,0,Rainy,0,28.6,900,Low
5,13,4,0,Sunny,0,31.8,900,Medium
7,13,2,0,Sunny,0,30.5,700,Low
20,17,1,0,Rainy,1,28.7,900,Medium
20,19,0,0,Cloudy,0,25.8,900,Low
4,17,1,0,Sunny,0,24.6,700,Low
6,15,2,0,Rainy,0,24.3,700,Low
7,0,0,0,Sunny,0,32.0,500,Low
18,22,3,0,Sunny,0,27.4,300,Low
5,10,0,1,Sunny,0,17.1,700,High
20,14,3,0,Sunny,0,32.2,500,Low
3,11,0,0,Sunny,0,29.8,700,Medium
7,7,6,0,Sunny,0,36.7,500,High
14,21,2,0,Sunny,1,31.9,300,Low
7,19,2,0,Sunny,0,22.6,500,Low
5,5,0,0,Sunny,0,18.9,500,Medium
5,2,6,1,Sunny,1,26.4,900,High
2,23,1,0,Cloudy,1,26.9,700,Medium
6,12,2,0,Rainy,0,34.7,500,Medium
15,12,3,0,Sunny,0,30.0,700,Medium
10,1,3,0,Cloudy,0,35.7,500,Medium
7,4,4,0,Rainy,0,23.4,900,High
5,16,5,0,Sunny,0,34.8,900,Low
1,5,6,0,Sunny,0,33.6,300,High
13,1,5,0,Rainy,0,19.9,500,High
18,3,5,0,Sunny,0,36.6,900,High
13,21,3,0,Rainy,1,30.5,700,Medium
18,10,4,0,Rainy,4,32.0,500,High
5,7,5,0,Rainy,0,25.7,500,High
13,11,5,0,Cloudy,0,36.4,300,Medium
4,7,0,0,Sunny,0,24.1,700,Medium
17,10,0,1,Sunny,2,34.2,300,High
3,21,0,0,Cloudy,0,34.1,500,Low
17,19,1,0,Sunny,0,25.1,300,Low
11,7,5,0,Rainy,0,39.9,500,High
20,7,1,0,Cloudy,0,31.2,500,Medium
4,16,4,1,Rainy,0,33.3,300,High
2,19,6,0,Sunny,1,22.4,300,Low
20,19,3,0,Sunny,1,40.6,500,Low
16,22,5,0,Sunny,1,23.9,300,Medium
18,15,3,1,Sunny,1,35.1,300,Medium
8,13,6,0,Rainy,0,25.0,500,Medium
3,10,0,0,Rainy,0,26.9,700,High
9,6,5,0,Rainy,1,33.9,300,High
20,15,2,0,Sunny,0,35.1,300,Low
6,12,1,0,Sunny,0,23.6,900,Medium
10,14,1,0,Rainy,0,35.5,700,Medium
10,23,5,0,Sunny,1,35.2,300,Medium
13,15,6,0,Sunny,0,25.3,500,Low
17,20,0,0,Rainy,3,38.0,900,High
9,22,1,0,Rainy,0,22.7,900,Medium
17,23,0,0,Sunny,0,26.9,900,Low
9,8,4,0,Cloudy,1,32.4,300,High
9,2,3,1,Sunny,0,25.7,500,High
1,18,6,0,Cloudy,0,31.3,900,Low
2,19,2,0,Sunny,0,31.2,700,Low
16,4,3,0,Sunny,1,29.1,900,High
1,9,3,0,Cloudy,1,34.2,900,High
10,16,4,0,Sunny,0,28.9,700,Low
18,14,1,0,Rainy,2,31.2,900,High
8,22,2,0,Cloudy,0,35.7,900,Low
11,7,1,1,Cloudy,0,34.0,700,High
2,14,5,0,Cloudy,0,33.9,300,Low
8,20,3,0,Sunny,1,24.3,700,Low
8,13,5,0,Rainy,1,32.6,300,Medium
17,19,0,0,Sunny,0,25.6,300,Low
15,6,3,0,Sunny,0,23.6,300,High
17,20,1,0,Cloudy,0,29.6,700,Low
13,22,3,0,Sunny,1,25.5,700,Medium
19,11,0,0,Sunny,0,34.0,300,Low
5,16,4,1,Sunny,0,34.1,700,Medium
12,16,5,0,Rainy,0,20.5,300,Low
1,9,5,0,Cloudy,0,25.9,700,High
5,18,1,0,Sunny,0,22.7,500,Low
8,13,3,0,Sunny,0,27.7,700,Low
13,10,1,0,Cloudy,0,32.3,700,Medium
8,1,4,0,Sunny,0,28.8,700,Medium
11,17,3,1,Sunny,1,27.1,300,Medium
1,6,3,1,Sunny,0,36.5,300,High
13,11,1,0,Sunny,1,18.5,500,Medium
19,1,1,0,Sunny,1,36.2,500,Medium
3,19,0,0,Cloudy,2,27.3,900,Low
17,17,6,0,Sunny,0,29.6,500,Low
5,5,6,0,Cloudy,0,27.4,300,High
20,23,4,0,Cloudy,0,37.7,500,Low
8,9,6,0,Rainy,0,23.8,500,High
14,19,0,0,Sunny,1,30.1,700,Low
4,14,5,0,Sunny,0,32.6,500,Low
11,4,3,0,Sunny,1,21.9,900,High
20,19,1,0,Cloudy,1,25.4,700,Low
15,2,3,0,Sunny,0,29.3,300,Medium
19,4,3,0,Sunny,0,25.6,900,High
7,7,2,0,Sunny,0,25.9,300,Medium
19,7,5,0,Sunny,0,28.3,900,High
19,7,2,0,Sunny,2,33.2,700,High
11,11,6,0,Sunny,0,28.3,900,Medium
5,23,3,0,Sunny,0,35.4,900,Medium
5,22,1,0,Sunny,0,25.0,500,Low
8,7,3,0,Sunny,0,23.7,300,High
10,10,5,0,Rainy,0,39.6,700,High
6,13,2,0,Sunny,0,26.7,900,Low
15,7,1,0,Sunny,0,23.4,300,Medium
16,23,3,0,Sunny,0,21.3,300,Low
17,9,4,1,Sunny,2,35.4,500,High
8,6,5,0,Cloudy,0,28.3,300,High
8,16,5,0,Sunny,0,28.7,700,Low
9,3,4,0,Rainy,0,29.2,500,High
2,12,3,0,Cloudy,0,35.1,900,Medium
15,3,5,1,Cloudy,1,29.1,700,High
18,4,1,0,Sunny,0,41.7,700,Medium
3,21,3,0,Sunny,0,30.7,700,Low
17,3,3,0,Rainy,2,35.3,500,High
4,17,2,0,Sunny,0,34.0,300,Low
4,5,5,0,Cloudy,0,29.8,700,High
14,23,5,0,Rainy,0,27.1,300,Medium
9,23,4,0,Rainy,0,31.7,300,Medium
9,22,2,0,Sunny,0,32.6,700,Low
18,21,6,0,Rainy,0,27.1,300,Medium
10,1,2,0,Rainy,0,30.8,500,Medium
4,22,5,0,Cloudy,0,36.2,500,Low
12,10,3,0,Sunny,1,40.3,900,High
8,13,2,0,Sunny,1,34.3,300,Medium
2,4,4,0,Sunny,0,39.3,300,Medium
13,5,2,0,Sunny,0,26.9,900,High
16,9,4,0,Sunny,0,33.5,500,Medium
2,7,6,0,Cloudy,0,36.7,900,High
11,13,2,0,Sunny,0,25.5,900,Low
10,23,4,0,Cloudy,0,27.6,900,Medium
15,2,2,1,Sunny,0,38.7,300,High
17,11,6,0,Sunny,1,25.1,300,Medium
8,15,2,0,Sunny,0,23.3,300,Low
18,22,1,0,Sunny,0,37.6,300,Low
9,16,4,0,Cloudy,1,36.0,700,Low
8,0,6,0,Sunny,1,32.2,900,High
14,22,4,0,Rainy,0,29.8,900,Medium
18,9,4,0,Sunny,0,27.8,300,Medium
20,22,0,0,Cloudy,0,31.4,500,Low
20,9,6,0,Sunny,1,37.9,700,High
12,20,2,0,Sunny,0,31.2,700,Low
19,23,4,0,Sunny,1,40.8,500,Medium
14,1,5,0,Sunny,0,25.5,300,Medium
17,8,0,0,Sunny,0,29.9,700,Medium
3,21,1,0,Cloudy,0,28.1,700,Low
7,12,4,0,Rainy,0,24.6,900,High
17,15,4,0,Rainy,0,29.2,900,Medium
12,17,0,0,Sunny,1,32.1,300,Low
9,18,2,0,Sunny,1,32.6,300,Low
15,11,5,0,Sunny,0,40.9,900,Medium
18,7,1,0,Cloudy,1,32.3,900,High
13,16,4,0,Cloudy,2,35.8,900,Medium
8,14,2,0,Cloudy,0,30.3,500,Low
14,9,6,0,Cloudy,0,38.4,700,High
8,14,5,0,Sunny,0,42.0,300,Low
14,14,6,0,Sunny,0,32.7,300,Low
7,22,5,0,Sunny,0,25.0,500,Low
12,6,1,0,Sunny,0,27.3,900,High
11,12,3,0,Sunny,0,31.4,700,Medium
11,16,5,0,Sunny,2,32.3,900,Medium
13,8,3,0,Rainy,1,33.5,300,High
18,7,6,0,Cloudy,0,32.3,500,High
2,19,5,0,Rainy,0,30.0,700,Low
15,20,1,0,Cloudy,0,26.8,700,Low
20,17,0,0,Sunny,0,32.0,700,Low
18,12,1,0,Sunny,2,39.3,700,Medium
15,15,1,0,Rainy,1,35.1,500,Medium
